tabelcode;datapunt;rij;kolom
T1E;R040C010;R040;C010
T1E;R040C020;R040;C020
T1E;R040C030;R040;C030
T1E;R040C040;R040;C040
T1E;R040C050;R040;C050
T1E;R040C060;R040;C060
T1E;R050C010;R050;C010
T1E;R050C020;R050;C020
T1E;R050C030;R050;C030
T1E;R050C040;R050;C040
T1E;R050C050;R050;C050
T1E;R050C060;R050;C060
T1E;R060C010;R060;C010
T1E;R060C020;R060;C020
T1E;R060C030;R060;C030
T1E;R060C040;R060;C040
T1E;R060C050;R060;C050
T1E;R060C060;R060;C060
T1E;R070C010;R070;C010
T1E;R070C020;R070;C020
T1E;R070C030;R070;C030
T1E;R070C040;R070;C040
T1E;R070C050;R070;C050
T1E;R070C060;R070;C060
T1E;R080C010;R080;C010
T1E;R080C020;R080;C020
T1E;R080C030;R080;C030
T1E;R080C040;R080;C040
T1E;R080C050;R080;C050
T1E;R080C060;R080;C060
T1E;R090C010;R090;C010
T1E;R090C020;R090;C020
T1E;R090C030;R090;C030
T1E;R090C040;R090;C040
T1E;R090C050;R090;C050
T1E;R090C060;R090;C060
T1E;R100C010;R100;C010
T1E;R100C020;R100;C020
T1E;R100C030;R100;C030
T1E;R100C040;R100;C040
T1E;R100C050;R100;C050
T1E;R100C060;R100;C060
T1E;R110C010;R110;C010
T1E;R110C020;R110;C020
T1E;R110C030;R110;C030
T1E;R110C040;R110;C040
T1E;R110C050;R110;C050
T1E;R110C060;R110;C060
T1E;R120C010;R120;C010
T1E;R120C020;R120;C020
T1E;R120C030;R120;C030
T1E;R120C040;R120;C040
T1E;R120C050;R120;C050
T1E;R120C060;R120;C060
T1E;R130C010;R130;C010
T1E;R130C020;R130;C020
T1E;R130C030;R130;C030
T1E;R130C040;R130;C040
T1E;R130C050;R130;C050
T1E;R130C060;R130;C060
T1E;R140C010;R140;C010
T1E;R140C020;R140;C020
T1E;R140C030;R140;C030
T1E;R140C040;R140;C040
T1E;R140C050;R140;C050
T1E;R140C060;R140;C060
T1E;R150C010;R150;C010
T1E;R150C020;R150;C020
T1E;R150C030;R150;C030
T1E;R150C040;R150;C040
T1E;R150C050;R150;C050
T1E;R150C060;R150;C060
T2A;R010C010;R010;C010
T2A;R010C020;R010;C020
T2A;R020C010;R020;C010
T2A;R020C020;R020;C020
T2A;R030C010;R030;C010
T2A;R030C020;R030;C020
T2A;R040C010;R040;C010
T2A;R040C020;R040;C020
T2A;R050C010;R050;C010
T2A;R050C020;R050;C020
T2A;R060C010;R060;C010
T2A;R060C020;R060;C020
T2A;R070C010;R070;C010
T2A;R070C020;R070;C020
T2A;R080C010;R080;C010
T2A;R080C020;R080;C020
T2A;R090C010;R090;C010
T2A;R090C020;R090;C020
T2A;R100C010;R100;C010
T2A;R100C020;R100;C020
T2A;R110C010;R110;C010
T2A;R110C020;R110;C020
T2A;R120C010;R120;C010
T2A;R120C020;R120;C020
T2A;R130C010;R130;C010
T2A;R130C020;R130;C020
T2A;R140C010;R140;C010
T2A;R140C020;R140;C020
T2A;R150C010;R150;C010
T2A;R150C020;R150;C020
T2A;R160C010;R160;C010
T2A;R160C020;R160;C020
T2A;R170C010;R170;C010
T2A;R170C020;R170;C020
T2A;R180C010;R180;C010
T2A;R180C020;R180;C020
T2A;R190C010;R190;C010
T2A;R190C020;R190;C020
T2A;R200C010;R200;C010
T2A;R200C020;R200;C020
T2A;R210C010;R210;C010
T2A;R210C020;R210;C020
T2A;R220C010;R220;C010
T2A;R220C020;R220;C020
T2A;R230C010;R230;C010
T2A;R230C020;R230;C020
T2A;R240C010;R240;C010
T2A;R240C020;R240;C020
T2A;R250C010;R250;C010
T2A;R250C020;R250;C020
T2A;R260C010;R260;C010
T2A;R260C020;R260;C020
T2A;R270C010;R270;C010
T2A;R270C020;R270;C020
T2A;R280C010;R280;C010
T2A;R280C020;R280;C020
T2A;R290C010;R290;C010
T2A;R290C020;R290;C020
T2A;R300C010;R300;C010
T2A;R300C020;R300;C020
T2A;R310C010;R310;C010
T2A;R310C020;R310;C020
T2A;R320C010;R320;C010
T2A;R320C020;R320;C020
T2A;R330C010;R330;C010
T2A;R330C020;R330;C020
T2A;R340C010;R340;C010
T2A;R340C020;R340;C020
T2A;R350C010;R350;C010
T2A;R350C020;R350;C020
T2A;R360C010;R360;C010
T2A;R360C020;R360;C020
T2A;R370C010;R370;C010
T2A;R370C020;R370;C020
T2A;R380C010;R380;C010
T2A;R380C020;R380;C020
T2A;R390C010;R390;C010
T2A;R390C020;R390;C020
T2A;R400C010;R400;C010
T2A;R400C020;R400;C020
T2A;R410C010;R410;C010
T2A;R410C020;R410;C020
T2A;R420C010;R420;C010
T2A;R420C020;R420;C020
T2A;R430C010;R430;C010
T2A;R430C020;R430;C020
T2A;R440C010;R440;C010
T2A;R440C020;R440;C020
T2A;R450C010;R450;C010
T2A;R450C020;R450;C020
T2A;R460C010;R460;C010
T2A;R460C020;R460;C020
T2A;R470C010;R470;C010
T2A;R470C020;R470;C020
T2A;R480C010;R480;C010
T2A;R480C020;R480;C020
T2B;R010C010;R010;C010
T2B;R010C020;R010;C020
T2B;R020C010;R020;C010
T2B;R020C020;R020;C020
T2B;R030C010;R030;C010
T2B;R030C020;R030;C020
T2B;R040C010;R040;C010
T2B;R040C020;R040;C020
T2B;R050C010;R050;C010
T2B;R050C020;R050;C020
T2B;R060C010;R060;C010
T2B;R060C020;R060;C020
T2B;R070C010;R070;C010
T2B;R070C020;R070;C020
T2B;R080C010;R080;C010
T2B;R080C020;R080;C020
T2B;R090C010;R090;C010
T2B;R090C020;R090;C020
T2B;R100C010;R100;C010
T2B;R100C020;R100;C020
T2B;R110C010;R110;C010
T2B;R110C020;R110;C020
T2B;R120C010;R120;C010
T2B;R120C020;R120;C020
T2B;R130C010;R130;C010
T2B;R130C020;R130;C020
T2B;R140C010;R140;C010
T2B;R140C020;R140;C020
T2B;R150C010;R150;C010
T2B;R150C020;R150;C020
T2B;R160C010;R160;C010
T2B;R160C020;R160;C020
T2B;R170C010;R170;C010
T2B;R170C020;R170;C020
T2B;R180C010;R180;C010
T2B;R180C020;R180;C020
T2B;R190C010;R190;C010
T2B;R190C020;R190;C020
T2B;R200C010;R200;C010
T2B;R200C020;R200;C020
T2B;R210C010;R210;C010
T2B;R210C020;R210;C020
T2B;R220C010;R220;C010
T2B;R220C020;R220;C020
T2B;R230C010;R230;C010
T2B;R230C020;R230;C020
T2B;R240C010;R240;C010
T2B;R240C020;R240;C020
T2B;R250C010;R250;C010
T2B;R250C020;R250;C020
T2B;R260C010;R260;C010
T2B;R260C020;R260;C020
T2B;R270C010;R270;C010
T2B;R270C020;R270;C020
T2B;R280C010;R280;C010
T2B;R280C020;R280;C020
T2B;R290C010;R290;C010
T2B;R290C020;R290;C020
T2B;R300C010;R300;C010
T2B;R300C020;R300;C020
T2B;R310C010;R310;C010
T2B;R310C020;R310;C020
T2B;R320C010;R320;C010
T2B;R320C020;R320;C020
T2B;R330C010;R330;C010
T2B;R330C020;R330;C020
T2B;R340C010;R340;C010
T2B;R340C020;R340;C020
T2B;R350C010;R350;C010
T2B;R350C020;R350;C020
T2B;R360C010;R360;C010
T2B;R360C020;R360;C020
T2B;R370C010;R370;C010
T2B;R370C020;R370;C020
T2B;R380C010;R380;C010
T2B;R380C020;R380;C020
T2B;R390C010;R390;C010
T2B;R390C020;R390;C020
T2B;R400C010;R400;C010
T2B;R400C020;R400;C020
T2B;R410C010;R410;C010
T2B;R410C020;R410;C020
T2B;R420C010;R420;C010
T2B;R420C020;R420;C020
T2B;R430C010;R430;C010
T2B;R430C020;R430;C020
T2B;R475C010;R475;C010
T2B;R475C020;R475;C020
T2B;R480C010;R480;C010
T2B;R480C020;R480;C020
T2C;R010C010;R010;C010
T2C;R010C020;R010;C020
T2C;R020C010;R020;C010
T2C;R020C020;R020;C020
T2C;R030C010;R030;C010
T2C;R030C020;R030;C020
T2C;R040C010;R040;C010
T2C;R040C020;R040;C020
T2C;R050C010;R050;C010
T2C;R050C020;R050;C020
T2C;R060C010;R060;C010
T2C;R060C020;R060;C020
T2C;R070C010;R070;C010
T2C;R070C020;R070;C020
T2C;R080C010;R080;C010
T2C;R080C020;R080;C020
T2C;R090C010;R090;C010
T2C;R090C020;R090;C020
T2C;R100C010;R100;C010
T2C;R100C020;R100;C020
T2C;R110C010;R110;C010
T2C;R110C020;R110;C020
T2C;R120C010;R120;C010
T2C;R120C020;R120;C020
T2C;R130C010;R130;C010
T2C;R130C020;R130;C020
T2C;R140C010;R140;C010
T2C;R140C020;R140;C020
T2C;R150C010;R150;C010
T2C;R150C020;R150;C020
T2C;R160C010;R160;C010
T2C;R160C020;R160;C020
T2C;R170C010;R170;C010
T2C;R170C020;R170;C020
T2C;R180C010;R180;C010
T2C;R180C020;R180;C020
T2C;R190C010;R190;C010
T2C;R190C020;R190;C020
T2C;R200C010;R200;C010
T2C;R200C020;R200;C020
T2C;R210C010;R210;C010
T2C;R210C020;R210;C020
T2C;R220C010;R220;C010
T2C;R220C020;R220;C020
T2C;R230C010;R230;C010
T2C;R230C020;R230;C020
T2C;R240C010;R240;C010
T2C;R240C020;R240;C020
T2C;R250C010;R250;C010
T2C;R250C020;R250;C020
T2C;R260C010;R260;C010
T2C;R260C020;R260;C020
T2C;R270C010;R270;C010
T2C;R270C020;R270;C020
T2C;R280C010;R280;C010
T2C;R280C020;R280;C020
T2C;R290C010;R290;C010
T2C;R290C020;R290;C020
T2C;R300C010;R300;C010
T2C;R300C020;R300;C020
T2C;R310C010;R310;C010
T2C;R310C020;R310;C020
T2C;R320C010;R320;C010
T2C;R320C020;R320;C020
T2C;R330C010;R330;C010
T2C;R330C020;R330;C020
T2C;R340C010;R340;C010
T2C;R340C020;R340;C020
T2C;R350C010;R350;C010
T2C;R350C020;R350;C020
T2C;R360C010;R360;C010
T2C;R360C020;R360;C020
T2C;R370C010;R370;C010
T2C;R370C020;R370;C020
T2C;R380C010;R380;C010
T2C;R380C020;R380;C020
T2C;R390C010;R390;C010
T2C;R390C020;R390;C020
T2C;R400C010;R400;C010
T2C;R400C020;R400;C020
T2C;R410C010;R410;C010
T2C;R410C020;R410;C020
T2C;R420C010;R420;C010
T2C;R420C020;R420;C020
T2C;R430C010;R430;C010
T2C;R430C020;R430;C020
T2C;R440C010;R440;C010
T2C;R440C020;R440;C020
T2C;R450C010;R450;C010
T2C;R450C020;R450;C020
T2C;R460C010;R460;C010
T2C;R460C020;R460;C020
T2C;R470C010;R470;C010
T2C;R470C020;R470;C020
T2C;R480C010;R480;C010
T2C;R480C020;R480;C020
T2C;R490C010;R490;C010
T2C;R490C020;R490;C020
T2C;R500C010;R500;C010
T2C;R500C020;R500;C020
T2C;R510C010;R510;C010
T2C;R510C020;R510;C020
T2D;R010C010;R010;C010
T2D;R010C020;R010;C020
T2D;R020C010;R020;C010
T2D;R020C020;R020;C020
T2D;R030C010;R030;C010
T2D;R030C020;R030;C020
T2D;R040C010;R040;C010
T2D;R040C020;R040;C020
T2D;R050C010;R050;C010
T2D;R050C020;R050;C020
T2D;R060C010;R060;C010
T2D;R060C020;R060;C020
T2D;R070C010;R070;C010
T2D;R070C020;R070;C020
T2D;R080C010;R080;C010
T2D;R080C020;R080;C020
T2D;R090C010;R090;C010
T2D;R090C020;R090;C020
T2D;R100C010;R100;C010
T2D;R100C020;R100;C020
T2D;R110C010;R110;C010
T2D;R110C020;R110;C020
T2D;R120C010;R120;C010
T2D;R120C020;R120;C020
T2D;R130C010;R130;C010
T2D;R130C020;R130;C020
T2D;R140C010;R140;C010
T2D;R140C020;R140;C020
T2D;R150C010;R150;C010
T2D;R150C020;R150;C020
T2D;R160C010;R160;C010
T2D;R160C020;R160;C020
T2D;R170C010;R170;C010
T2D;R170C020;R170;C020
T2D;R180C010;R180;C010
T2D;R180C020;R180;C020
T2D;R190C010;R190;C010
T2D;R190C020;R190;C020
T2D;R200C010;R200;C010
T2D;R200C020;R200;C020
T2D;R210C010;R210;C010
T2D;R210C020;R210;C020
T2D;R220C010;R220;C010
T2D;R220C020;R220;C020
T2D;R230C010;R230;C010
T2D;R230C020;R230;C020
T2D;R240C010;R240;C010
T2D;R240C020;R240;C020
T2D;R250C010;R250;C010
T2D;R250C020;R250;C020
T2D;R270C010;R270;C010
T2D;R270C020;R270;C020
T2D;R280C010;R280;C010
T2D;R280C020;R280;C020
T2D;R290C010;R290;C010
T2D;R290C020;R290;C020
T2D;R300C010;R300;C010
T2D;R300C020;R300;C020
T2D;R310C010;R310;C010
T2D;R310C020;R310;C020
T2D;R320C010;R320;C010
T2D;R320C020;R320;C020
T2D;R330C010;R330;C010
T2D;R330C020;R330;C020
T2D;R340C010;R340;C010
T2D;R340C020;R340;C020
T2D;R350C010;R350;C010
T2D;R350C020;R350;C020
T2D;R360C010;R360;C010
T2D;R360C020;R360;C020
T2D;R370C010;R370;C010
T2D;R370C020;R370;C020
T2D;R380C010;R380;C010
T2D;R380C020;R380;C020
T2D;R390C010;R390;C010
T2D;R390C020;R390;C020
T2D;R400C010;R400;C010
T2D;R400C020;R400;C020
T2D;R410C010;R410;C010
T2D;R410C020;R410;C020
T2D;R420C010;R420;C010
T2D;R420C020;R420;C020
T2D;R430C010;R430;C010
T2D;R430C020;R430;C020
T2D;R440C010;R440;C010
T2D;R440C020;R440;C020
T2D;R450C010;R450;C010
T2D;R450C020;R450;C020
T2D;R460C010;R460;C010
T2D;R460C020;R460;C020
T2D;R505C010;R505;C010
T2D;R505C020;R505;C020
T2D;R510C010;R510;C010
T2D;R510C020;R510;C020
T2E;R010C010;R010;C010
T2E;R010C020;R010;C020
T2E;R020C010;R020;C010
T2E;R020C020;R020;C020
T2E;R030C010;R030;C010
T2E;R030C020;R030;C020
T2E;R040C010;R040;C010
T2E;R040C020;R040;C020
T2E;R050C010;R050;C010
T2E;R050C020;R050;C020
T2E;R060C010;R060;C010
T2E;R060C020;R060;C020
T2E;R070C010;R070;C010
T2E;R070C020;R070;C020
T2E;R080C010;R080;C010
T2E;R080C020;R080;C020
T2E;R090C010;R090;C010
T2E;R090C020;R090;C020
T2E;R100C010;R100;C010
T2E;R100C020;R100;C020
T2E;R110C010;R110;C010
T2E;R110C020;R110;C020
T2E;R120C010;R120;C010
T2E;R120C020;R120;C020
T2E;R130C010;R130;C010
T2E;R130C020;R130;C020
T2E;R140C010;R140;C010
T2E;R140C020;R140;C020
T2E;R150C010;R150;C010
T2E;R150C020;R150;C020
T2E;R160C010;R160;C010
T2E;R160C020;R160;C020
T2E;R170C010;R170;C010
T2E;R170C020;R170;C020
T2E;R180C010;R180;C010
T2E;R180C020;R180;C020
T2E;R190C010;R190;C010
T2E;R190C020;R190;C020
T2E;R200C010;R200;C010
T2E;R200C020;R200;C020
T2E;R210C010;R210;C010
T2E;R210C020;R210;C020
T2E;R220C010;R220;C010
T2E;R220C020;R220;C020
T2E;R230C010;R230;C010
T2E;R230C020;R230;C020
T2E;R240C010;R240;C010
T2E;R240C020;R240;C020
T2E;R250C010;R250;C010
T2E;R250C020;R250;C020
T2E;R260C010;R260;C010
T2E;R260C020;R260;C020
T2E;R270C010;R270;C010
T2E;R270C020;R270;C020
T2E;R280C010;R280;C010
T2E;R280C020;R280;C020
T2E;R290C010;R290;C010
T2E;R290C020;R290;C020
T2E;R300C010;R300;C010
T2E;R300C020;R300;C020
T2E;R310C010;R310;C010
T2E;R310C020;R310;C020
T2E;R320C010;R320;C010
T2E;R320C020;R320;C020
T2E;R330C010;R330;C010
T2E;R330C020;R330;C020
T2E;R340C010;R340;C010
T2E;R340C020;R340;C020
T2E;R350C010;R350;C010
T2E;R350C020;R350;C020
T2E;R360C010;R360;C010
T2E;R360C020;R360;C020
T2E;R370C010;R370;C010
T2E;R370C020;R370;C020
T2E;R380C010;R380;C010
T2E;R380C020;R380;C020
T2E;R390C010;R390;C010
T2E;R390C020;R390;C020
T2E;R400C010;R400;C010
T2E;R400C020;R400;C020
T2E;R410C010;R410;C010
T2E;R410C020;R410;C020
T2E;R420C010;R420;C010
T2E;R420C020;R420;C020
T2E;R430C010;R430;C010
T2E;R430C020;R430;C020
T2E;R440C010;R440;C010
T2E;R440C020;R440;C020
T2E;R450C010;R450;C010
T2E;R450C020;R450;C020
T2E;R460C010;R460;C010
T2E;R460C020;R460;C020
T2E;R470C010;R470;C010
T2E;R470C020;R470;C020
T2E;R480C010;R480;C010
T2E;R480C020;R480;C020
T2E;R490C010;R490;C010
T2E;R490C020;R490;C020
T2E;R500C010;R500;C010
T2E;R500C020;R500;C020
T2E;R510C010;R510;C010
T2E;R510C020;R510;C020
T2E;R520C010;R520;C010
T2E;R520C020;R520;C020
T2E;R530C010;R530;C010
T2E;R530C020;R530;C020
T2E;R540C010;R540;C010
T2E;R540C020;R540;C020
T2E;R550C010;R550;C010
T2E;R550C020;R550;C020
T2E;R560C010;R560;C010
T2E;R560C020;R560;C020
T2E;R570C010;R570;C010
T2E;R570C020;R570;C020
T2E;R580C010;R580;C010
T2E;R580C020;R580;C020
T2E;R590C010;R590;C010
T2E;R590C020;R590;C020
T2E;R600C010;R600;C010
T2E;R600C020;R600;C020
T2E;R610C010;R610;C010
T2E;R610C020;R610;C020
T2E;R620C010;R620;C010
T2E;R620C020;R620;C020
T2E;R630C010;R630;C010
T2E;R630C020;R630;C020
T2E;R640C010;R640;C010
T2E;R640C020;R640;C020
T2E;R650C010;R650;C010
T2E;R650C020;R650;C020
T2E;R660C010;R660;C010
T2E;R660C020;R660;C020
T2E;R670C010;R670;C010
T2E;R670C020;R670;C020
T2E;R680C010;R680;C010
T2E;R680C020;R680;C020
T2E;R690C010;R690;C010
T2E;R690C020;R690;C020
T2E;R700C010;R700;C010
T2E;R700C020;R700;C020
T2E;R710C010;R710;C010
T2E;R710C020;R710;C020
T2E;R720C010;R720;C010
T2E;R720C020;R720;C020
T2E;R730C010;R730;C010
T2E;R730C020;R730;C020
T2E;R740C010;R740;C010
T2E;R740C020;R740;C020
T2E;R750C010;R750;C010
T2E;R750C020;R750;C020
T2E;R760C010;R760;C010
T2E;R760C020;R760;C020
T2E;R770C010;R770;C010
T2E;R770C020;R770;C020
T2E;R780C010;R780;C010
T2E;R780C020;R780;C020
T2E;R790C010;R790;C010
T2E;R790C020;R790;C020
T2E;R800C010;R800;C010
T2E;R800C020;R800;C020
T2E;R810C010;R810;C010
T2E;R810C020;R810;C020
T2E;R820C010;R820;C010
T2E;R820C020;R820;C020
T2E;R830C010;R830;C010
T2E;R830C020;R830;C020
T2E;R840C010;R840;C010
T2E;R840C020;R840;C020
T2E;R850C010;R850;C010
T2E;R850C020;R850;C020
T2E;R860C010;R860;C010
T2E;R860C020;R860;C020
T2E;R870C010;R870;C010
T2E;R870C020;R870;C020
T2E;R880C010;R880;C010
T2E;R880C020;R880;C020
T2E;R890C010;R890;C010
T2E;R890C020;R890;C020
T2E;R900C010;R900;C010
T2E;R900C020;R900;C020
T2E;R910C010;R910;C010
T2E;R910C020;R910;C020
T2F;R010C010;R010;C010
T2F;R010C020;R010;C020
T2F;R020C010;R020;C010
T2F;R020C020;R020;C020
T2F;R030C010;R030;C010
T2F;R030C020;R030;C020
T2F;R040C010;R040;C010
T2F;R040C020;R040;C020
T2F;R050C010;R050;C010
T2F;R050C020;R050;C020
T2F;R060C010;R060;C010
T2F;R060C020;R060;C020
T2F;R070C010;R070;C010
T2F;R070C020;R070;C020
T2F;R080C010;R080;C010
T2F;R080C020;R080;C020
T2F;R090C010;R090;C010
T2F;R090C020;R090;C020
T2F;R100C010;R100;C010
T2F;R100C020;R100;C020
T2F;R110C010;R110;C010
T2F;R110C020;R110;C020
T2F;R120C010;R120;C010
T2F;R120C020;R120;C020
T2F;R130C010;R130;C010
T2F;R130C020;R130;C020
T2F;R140C010;R140;C010
T2F;R140C020;R140;C020
T2F;R150C010;R150;C010
T2F;R150C020;R150;C020
T2F;R160C010;R160;C010
T2F;R160C020;R160;C020
T2F;R170C010;R170;C010
T2F;R170C020;R170;C020
T2F;R180C010;R180;C010
T2F;R180C020;R180;C020
T2F;R190C010;R190;C010
T2F;R190C020;R190;C020
T2F;R200C010;R200;C010
T2F;R200C020;R200;C020
T2F;R210C010;R210;C010
T2F;R210C020;R210;C020
T2F;R220C010;R220;C010
T2F;R220C020;R220;C020
T2F;R230C010;R230;C010
T2F;R230C020;R230;C020
T2F;R240C010;R240;C010
T2F;R240C020;R240;C020
T2F;R250C010;R250;C010
T2F;R250C020;R250;C020
T2F;R260C010;R260;C010
T2F;R260C020;R260;C020
T2F;R280C010;R280;C010
T2F;R280C020;R280;C020
T2F;R290C010;R290;C010
T2F;R290C020;R290;C020
T2F;R300C010;R300;C010
T2F;R300C020;R300;C020
T2F;R310C010;R310;C010
T2F;R310C020;R310;C020
T2F;R320C010;R320;C010
T2F;R320C020;R320;C020
T2F;R330C010;R330;C010
T2F;R330C020;R330;C020
T2F;R340C010;R340;C010
T2F;R340C020;R340;C020
T2F;R350C010;R350;C010
T2F;R350C020;R350;C020
T2F;R360C010;R360;C010
T2F;R360C020;R360;C020
T2F;R370C010;R370;C010
T2F;R370C020;R370;C020
T2F;R380C010;R380;C010
T2F;R380C020;R380;C020
T2F;R390C010;R390;C010
T2F;R390C020;R390;C020
T2F;R400C010;R400;C010
T2F;R400C020;R400;C020
T2F;R410C010;R410;C010
T2F;R410C020;R410;C020
T2F;R420C010;R420;C010
T2F;R420C020;R420;C020
T2F;R430C010;R430;C010
T2F;R430C020;R430;C020
T2F;R440C010;R440;C010
T2F;R440C020;R440;C020
T2F;R450C010;R450;C010
T2F;R450C020;R450;C020
T2F;R460C010;R460;C010
T2F;R460C020;R460;C020
T2F;R470C010;R470;C010
T2F;R470C020;R470;C020
T2F;R480C010;R480;C010
T2F;R480C020;R480;C020
T2F;R490C010;R490;C010
T2F;R490C020;R490;C020
T2F;R500C010;R500;C010
T2F;R500C020;R500;C020
T2F;R510C010;R510;C010
T2F;R510C020;R510;C020
T2F;R520C010;R520;C010
T2F;R520C020;R520;C020
T2F;R530C010;R530;C010
T2F;R530C020;R530;C020
T2F;R540C010;R540;C010
T2F;R540C020;R540;C020
T2F;R550C010;R550;C010
T2F;R550C020;R550;C020
T2F;R560C010;R560;C010
T2F;R560C020;R560;C020
T2F;R570C010;R570;C010
T2F;R570C020;R570;C020
T2F;R580C010;R580;C010
T2F;R580C020;R580;C020
T2F;R590C010;R590;C010
T2F;R590C020;R590;C020
T2F;R600C010;R600;C010
T2F;R600C020;R600;C020
T2F;R610C010;R610;C010
T2F;R610C020;R610;C020
T2F;R620C010;R620;C010
T2F;R620C020;R620;C020
T2F;R630C010;R630;C010
T2F;R630C020;R630;C020
T2F;R640C010;R640;C010
T2F;R640C020;R640;C020
T2F;R650C010;R650;C010
T2F;R650C020;R650;C020
T2F;R660C010;R660;C010
T2F;R660C020;R660;C020
T2F;R670C010;R670;C010
T2F;R670C020;R670;C020
T2F;R680C010;R680;C010
T2F;R680C020;R680;C020
T2F;R690C010;R690;C010
T2F;R690C020;R690;C020
T2F;R700C010;R700;C010
T2F;R700C020;R700;C020
T2F;R710C010;R710;C010
T2F;R710C020;R710;C020
T2F;R720C010;R720;C010
T2F;R720C020;R720;C020
T2F;R730C010;R730;C010
T2F;R730C020;R730;C020
T2F;R740C010;R740;C010
T2F;R740C020;R740;C020
T2F;R750C010;R750;C010
T2F;R750C020;R750;C020
T2F;R760C010;R760;C010
T2F;R760C020;R760;C020
T2F;R770C010;R770;C010
T2F;R770C020;R770;C020
T2F;R780C010;R780;C010
T2F;R780C020;R780;C020
T2F;R790C010;R790;C010
T2F;R790C020;R790;C020
T2F;R800C010;R800;C010
T2F;R800C020;R800;C020
T2F;R810C010;R810;C010
T2F;R810C020;R810;C020
T2F;R820C010;R820;C010
T2F;R820C020;R820;C020
T2F;R830C010;R830;C010
T2F;R830C020;R830;C020
T2F;R840C010;R840;C010
T2F;R840C020;R840;C020
T2F;R850C010;R850;C010
T2F;R850C020;R850;C020
T2F;R860C010;R860;C010
T2F;R860C020;R860;C020
T2F;R905C010;R905;C010
T2F;R905C020;R905;C020
T2F;R910C010;R910;C010
T2F;R910C020;R910;C020
T3A;R010C010;R010;C010
T3A;R010C020;R010;C020
T3A;R010C030;R010;C030
T3A;R010C040;R010;C040
T3A;R010C050;R010;C050
T3A;R010C060;R010;C060
T3A;R010C070;R010;C070
T3A;R010C080;R010;C080
T3A;R010C090;R010;C090
T3A;R010C100;R010;C100
T3A;R010C110;R010;C110
T3A;R010C120;R010;C120
T3A;R020C010;R020;C010
T3A;R020C020;R020;C020
T3A;R020C030;R020;C030
T3A;R020C040;R020;C040
T3A;R020C050;R020;C050
T3A;R020C060;R020;C060
T3A;R020C070;R020;C070
T3A;R020C080;R020;C080
T3A;R020C090;R020;C090
T3A;R020C100;R020;C100
T3A;R020C110;R020;C110
T3A;R020C120;R020;C120
T3A;R030C010;R030;C010
T3A;R030C020;R030;C020
T3A;R030C030;R030;C030
T3A;R030C040;R030;C040
T3A;R030C050;R030;C050
T3A;R030C060;R030;C060
T3A;R030C070;R030;C070
T3A;R030C080;R030;C080
T3A;R030C090;R030;C090
T3A;R030C100;R030;C100
T3A;R030C110;R030;C110
T3A;R030C120;R030;C120
T3A;R040C010;R040;C010
T3A;R040C020;R040;C020
T3A;R040C030;R040;C030
T3A;R040C040;R040;C040
T3A;R040C050;R040;C050
T3A;R040C060;R040;C060
T3A;R040C070;R040;C070
T3A;R040C080;R040;C080
T3A;R040C090;R040;C090
T3A;R040C100;R040;C100
T3A;R040C110;R040;C110
T3A;R040C120;R040;C120
T3A;R050C010;R050;C010
T3A;R050C020;R050;C020
T3A;R050C030;R050;C030
T3A;R050C040;R050;C040
T3A;R050C050;R050;C050
T3A;R050C060;R050;C060
T3A;R050C070;R050;C070
T3A;R050C080;R050;C080
T3A;R050C090;R050;C090
T3A;R050C100;R050;C100
T3A;R050C110;R050;C110
T3A;R050C120;R050;C120
T3A;R060C010;R060;C010
T3A;R060C020;R060;C020
T3A;R060C030;R060;C030
T3A;R060C040;R060;C040
T3A;R060C050;R060;C050
T3A;R060C060;R060;C060
T3A;R060C070;R060;C070
T3A;R060C080;R060;C080
T3A;R060C090;R060;C090
T3A;R060C100;R060;C100
T3A;R060C110;R060;C110
T3A;R060C120;R060;C120
T3A;R070C010;R070;C010
T3A;R070C020;R070;C020
T3A;R070C030;R070;C030
T3A;R070C040;R070;C040
T3A;R070C050;R070;C050
T3A;R070C060;R070;C060
T3A;R070C070;R070;C070
T3A;R070C080;R070;C080
T3A;R070C090;R070;C090
T3A;R070C100;R070;C100
T3A;R070C110;R070;C110
T3A;R070C120;R070;C120
T3A;R080C010;R080;C010
T3A;R080C020;R080;C020
T3A;R080C030;R080;C030
T3A;R080C040;R080;C040
T3A;R080C050;R080;C050
T3A;R080C060;R080;C060
T3A;R080C070;R080;C070
T3A;R080C080;R080;C080
T3A;R080C090;R080;C090
T3A;R080C100;R080;C100
T3A;R080C110;R080;C110
T3A;R080C120;R080;C120
T3A;R090C010;R090;C010
T3A;R090C020;R090;C020
T3A;R090C030;R090;C030
T3A;R090C040;R090;C040
T3A;R090C050;R090;C050
T3A;R090C060;R090;C060
T3A;R090C070;R090;C070
T3A;R090C080;R090;C080
T3A;R090C090;R090;C090
T3A;R090C100;R090;C100
T3A;R090C110;R090;C110
T3A;R090C120;R090;C120
T3A;R100C010;R100;C010
T3A;R100C020;R100;C020
T3A;R100C030;R100;C030
T3A;R100C040;R100;C040
T3A;R100C050;R100;C050
T3A;R100C060;R100;C060
T3A;R100C070;R100;C070
T3A;R100C080;R100;C080
T3A;R100C090;R100;C090
T3A;R100C100;R100;C100
T3A;R100C110;R100;C110
T3A;R100C120;R100;C120
T3A;R110C010;R110;C010
T3A;R110C020;R110;C020
